ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5684587,HN493796,07/27/2007 09:00:00 PM,063XX W GRACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1633,016,38,17,07,1133428,1924597,2007,04/15/2016 08:55:02 AM,41.949313664,-87.784942856,"(41.949313664, -87.784942856)"
5684588,HN489089,07/25/2007 07:37:39 PM,035XX S COTTAGE GROVE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),OTHER,true,false,2122,002,4,36,18,1181368,1881512,2007,04/15/2016 08:55:02 AM,41.830109681,-87.610058377,"(41.830109681, -87.610058377)"
5684589,HN493672,07/28/2007 02:40:00 AM,044XX W 64TH ST,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,STREET,true,false,0813,008,13,65,04B,1147720,1861792,2007,04/15/2016 08:55:02 AM,41.776706051,-87.734018566,"(41.776706051, -87.734018566)"
5684590,HN488626,07/25/2007 05:45:00 PM,022XX W PERSHING RD,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,PARK PROPERTY,true,false,0913,009,11,59,22,1162169,1878783,2007,04/15/2016 08:55:02 AM,41.823042962,-87.68057571,"(41.823042962, -87.68057571)"
5684591,HN493684,07/28/2007 03:46:00 AM,002XX W 47TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,true,false,0935,009,3,37,15,1175236,1873803,2007,04/15/2016 08:55:02 AM,41.809094964,-87.632787166,"(41.809094964, -87.632787166)"
5684593,HN493955,07/27/2007 07:00:00 PM,014XX E 55TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,2131,002,5,41,26,1186581,1868684,2007,04/15/2016 08:55:02 AM,41.794786752,-87.59133849,"(41.794786752, -87.59133849)"
5684594,HN376996,05/31/2007 06:30:56 PM,047XX W CONGRESS PKWY,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1131,011,24,25,18,1144773,1897271,2007,04/15/2016 08:55:02 AM,41.874121485,-87.743930027,"(41.874121485, -87.743930027)"
5684595,HN490612,07/26/2007 04:00:00 AM,082XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0613,006,21,71,14,1171411,1850233,2007,04/15/2016 08:55:02 AM,41.744500802,-87.647505926,"(41.744500802, -87.647505926)"
5684597,HN493746,07/28/2007 05:17:00 AM,035XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,true,1413,014,26,22,08A,1152217,1915724,2007,04/15/2016 08:55:02 AM,41.924614789,-87.716111443,"(41.924614789, -87.716111443)"
5684598,HN493829,07/28/2007 06:00:00 AM,004XX W 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0732,007,17,68,08B,1174518,1855197,2007,04/15/2016 08:55:02 AM,41.758054116,-87.635974108,"(41.758054116, -87.635974108)"
5684599,HN490715,07/25/2007 03:00:00 PM,079XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0611,006,21,71,08B,1166060,1852034,2007,04/15/2016 08:55:02 AM,41.749558364,-87.667061583,"(41.749558364, -87.667061583)"
5684600,HN480835,07/21/2007 07:19:00 PM,102XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,false,false,0511,005,9,49,15,1178063,1836914,2007,04/15/2016 08:55:02 AM,41.707803683,-87.623534709,"(41.707803683, -87.623534709)"
5684601,HN474499,07/18/2007 06:12:46 PM,056XX S MAY ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE-GARAGE,true,false,0712,007,16,68,18,1169615,1867346,2007,04/15/2016 08:55:02 AM,41.791500125,-87.653591138,"(41.791500125, -87.653591138)"
5684602,HN492065,07/27/2007 11:50:00 AM,044XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1131,011,24,26,08B,1146739,1898315,2007,04/15/2016 08:55:02 AM,41.876949072,-87.736685059,"(41.876949072, -87.736685059)"
5684603,HN486744,07/22/2007 06:05:00 PM,032XX W DIVISION ST,0560,ASSAULT,SIMPLE,PARK PROPERTY,false,false,1422,014,26,23,08A,1154646,1907801,2007,04/15/2016 08:55:02 AM,41.902825075,-87.707398667,"(41.902825075, -87.707398667)"
5684604,HN493600,07/28/2007 02:41:33 AM,007XX S CICERO AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,1533,015,24,25,08B,1144508,1896325,2007,04/15/2016 08:55:02 AM,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
5684729,HN485117,07/23/2007 09:30:00 PM,113XX S CHAMPLAIN AVE,0460,BATTERY,SIMPLE,STREET,true,false,0531,005,9,50,08B,1182603,1830002,2007,04/15/2016 08:55:02 AM,41.688732348,-87.607122627,"(41.688732348, -87.607122627)"
5684605,HN375577,05/31/2007 07:55:00 AM,045XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,1113,011,28,26,16,1145974,1899627,2007,04/15/2016 08:55:02 AM,41.880563915,-87.739460607,"(41.880563915, -87.739460607)"
5684606,HN493630,07/28/2007 01:10:00 AM,032XX W LE MOYNE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1422,014,26,23,14,1154394,1909784,2007,04/15/2016 08:55:02 AM,41.908271647,-87.708271237,"(41.908271647, -87.708271237)"
5684607,HN492860,07/27/2007 06:41:00 PM,053XX S PEORIA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0934,009,20,61,18,1171214,1869178,2007,04/15/2016 08:55:02 AM,41.796492492,-87.647674354,"(41.796492492, -87.647674354)"
5684608,HN492554,07/27/2007 04:00:00 AM,035XX W 58TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0822,008,14,63,05,1153721,1865925,2007,04/15/2016 08:55:02 AM,41.787930757,-87.711909387,"(41.787930757, -87.711909387)"
5806080,HN611315,01/01/2005 12:01:00 AM,078XX S ELLIS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0624,006,8,69,06,,,2005,08/17/2015 03:03:40 PM,,,
5684609,HN479992,07/21/2007 12:00:00 PM,115XX S ABERDEEN ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,true,0524,005,34,53,26,1171064,1828228,2007,04/15/2016 08:55:02 AM,41.684123381,-87.649417826,"(41.684123381, -87.649417826)"
5684610,HN471648,06/20/2007 12:00:00 PM,060XX S LAFLIN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0713,007,16,67,11,1167369,1864645,2007,04/15/2016 08:55:02 AM,41.784136689,-87.661904122,"(41.784136689, -87.661904122)"
5684611,HN474981,07/18/2007 10:28:46 PM,010XX W 60TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0712,007,16,68,18,1170537,1865031,2007,04/15/2016 08:55:02 AM,41.785127446,-87.650277791,"(41.785127446, -87.650277791)"
5684612,HN486510,07/24/2007 02:30:00 PM,057XX S PERRY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0233,002,3,40,03,1176675,1867114,2007,04/15/2016 08:55:02 AM,41.790707399,-87.627710626,"(41.790707399, -87.627710626)"
5684613,HN490784,07/26/2007 06:25:00 PM,011XX W 83RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0613,006,21,71,14,1169982,1849758,2007,04/15/2016 08:55:02 AM,41.743228471,-87.652755721,"(41.743228471, -87.652755721)"
5684614,HN409764,06/16/2007 06:35:00 PM,060XX S TALMAN AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0825,008,15,66,18,1159741,1864605,2007,04/15/2016 08:55:02 AM,41.784186975,-87.689872518,"(41.784186975, -87.689872518)"
5684615,HN492151,07/27/2007 12:30:00 PM,022XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,1211,012,2,28,18,1161324,1898653,2007,04/15/2016 08:55:02 AM,41.877585867,-87.683123746,"(41.877585867, -87.683123746)"
5684616,HN493759,07/28/2007 01:40:00 AM,032XX W DICKENS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1413,014,35,22,14,1154485,1913773,2007,04/15/2016 08:55:02 AM,41.919215985,-87.707830078,"(41.919215985, -87.707830078)"
5684617,HN371662,05/29/2007 11:30:00 AM,011XX N KEELER AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1111,011,37,23,18,1148168,1907430,2007,04/15/2016 08:55:02 AM,41.901934252,-87.7312033,"(41.901934252, -87.7312033)"
5684618,HN493418,07/27/2007 11:58:00 PM,004XX W OAK ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1823,018,27,8,15,1172770,1907075,2007,04/15/2016 08:55:02 AM,41.900450712,-87.640847748,"(41.900450712, -87.640847748)"
5684619,HN484351,07/23/2007 04:20:00 PM,009XX E 132ND ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0533,005,9,54,08B,1184960,1818082,2007,04/15/2016 08:55:02 AM,41.655967357,-87.598865792,"(41.655967357, -87.598865792)"
5684621,HN493657,07/28/2007 02:55:00 AM,041XX S MAPLEWOOD AVE,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,0914,009,12,58,18,1160051,1877060,2007,04/15/2016 08:55:02 AM,41.818358736,-87.688393297,"(41.818358736, -87.688393297)"
5684622,HN492774,07/27/2007 05:45:00 PM,074XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,OTHER,false,false,0323,003,6,69,08B,1182849,1855828,2007,04/15/2016 08:55:02 AM,41.759596269,-87.605422568,"(41.759596269, -87.605422568)"
5684623,HN493649,07/28/2007 01:50:00 AM,032XX W LE MOYNE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1422,014,26,23,14,1154380,1909783,2007,04/15/2016 08:55:02 AM,41.908269183,-87.708322693,"(41.908269183, -87.708322693)"
5684624,HN492514,07/27/2007 09:00:00 AM,067XX S ARTESIAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0832,008,15,66,05,1161202,1859906,2007,04/15/2016 08:55:02 AM,41.77126214,-87.68464586,"(41.77126214, -87.68464586)"
5684625,HN490079,07/26/2007 12:40:00 PM,052XX S BISHOP ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0933,009,16,61,18,1167553,1870062,2007,04/15/2016 08:55:02 AM,41.798997637,-87.661074203,"(41.798997637, -87.661074203)"
5684626,HN492111,07/27/2007 11:36:15 AM,005XX S LARAMIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1522,015,29,25,05,1141808,1897051,2007,04/15/2016 08:55:02 AM,41.873573131,-87.754821724,"(41.873573131, -87.754821724)"
5684627,HN493911,07/27/2007 10:00:00 PM,047XX W DEMING PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2521,025,31,19,14,1144421,1916627,2007,04/15/2016 08:55:02 AM,41.927243123,-87.744734834,"(41.927243123, -87.744734834)"
5684628,HN487493,07/25/2007 03:30:00 AM,132XX S LANGLEY AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0533,005,9,54,08B,1183251,1817865,2007,04/15/2016 08:55:02 AM,41.655411665,-87.605125836,"(41.655411665, -87.605125836)"
5684629,HN482656,07/22/2007 05:00:00 PM,050XX S WASHINGTON PARK CT,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,true,false,0223,002,3,38,03,1180108,1871528,2007,04/15/2016 08:55:02 AM,41.802741802,-87.614987506,"(41.802741802, -87.614987506)"
5684630,HN493938,07/27/2007 11:00:00 PM,0000X N MENARD AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1513,015,29,25,06,1137716,1899706,2007,04/15/2016 08:55:02 AM,41.880933506,-87.769781757,"(41.880933506, -87.769781757)"
5684631,HN475035,07/18/2007 11:03:54 PM,061XX S ASHLAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0714,007,15,67,16,1166721,1864094,2007,04/15/2016 08:55:02 AM,41.782638537,-87.664295659,"(41.782638537, -87.664295659)"
5684632,HN490052,07/26/2007 12:45:00 PM,053XX S PEORIA ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0934,009,20,61,18,1171205,1869491,2007,04/15/2016 08:55:02 AM,41.797351595,-87.647698203,"(41.797351595, -87.647698203)"
5684633,HN492142,07/27/2007 12:20:42 PM,034XX S GILES AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,2112,002,2,35,18,1178828,1882253,2007,04/15/2016 08:55:02 AM,41.832201345,-87.61935497,"(41.832201345, -87.61935497)"
5684634,HN491010,07/24/2007 09:00:00 PM,052XX S KILPATRICK AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0815,008,23,56,05,1145911,1869584,2007,04/15/2016 08:55:02 AM,41.798122974,-87.740453412,"(41.798122974, -87.740453412)"
5684635,HN493614,07/28/2007 01:10:00 AM,032XX W LE MOYNE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1422,014,26,23,14,1154448,1909785,2007,04/15/2016 08:55:02 AM,41.908273311,-87.708072841,"(41.908273311, -87.708072841)"
5684636,HN487221,07/24/2007 12:00:00 AM,100XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0511,005,9,49,08A,1179024,1838233,2007,04/15/2016 08:55:02 AM,41.711401405,-87.619975499,"(41.711401405, -87.619975499)"
5684637,HN491344,07/26/2007 12:00:00 AM,075XX S GREEN ST,0935,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,false,false,0621,006,17,71,07,1171946,1854746,2007,04/15/2016 08:55:02 AM,41.756873341,-87.645413411,"(41.756873341, -87.645413411)"
5684638,HN489533,07/26/2007 04:20:54 AM,028XX W MARQUETTE RD,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0831,008,15,66,05,1158782,1860091,2007,04/15/2016 08:55:02 AM,41.771819552,-87.693511744,"(41.771819552, -87.693511744)"
5684639,HN372111,05/29/2007 03:15:00 PM,047XX W CONGRESS PKWY,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1131,011,24,25,26,1144779,1897271,2007,04/15/2016 08:55:02 AM,41.874121372,-87.743907997,"(41.874121372, -87.743907997)"
5684640,HN491986,07/27/2007 11:30:00 AM,059XX W MADISON ST,0850,THEFT,ATTEMPT THEFT,STREET,false,false,1513,015,29,25,06,1137064,1899408,2007,04/15/2016 08:55:02 AM,41.880127478,-87.772183049,"(41.880127478, -87.772183049)"
5684641,HN490702,07/26/2007 05:52:02 PM,017XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1811,018,32,7,06,1164064,1915987,2007,04/15/2016 08:55:02 AM,41.925094226,-87.672572984,"(41.925094226, -87.672572984)"
5684642,HN486107,07/24/2007 01:10:00 PM,097XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0511,005,21,49,14,1176336,1840256,2007,04/15/2016 08:55:02 AM,41.717013485,-87.629759013,"(41.717013485, -87.629759013)"
5684643,HN491411,07/27/2007 01:05:00 AM,081XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0622,006,21,71,14,1172723,1850733,2007,04/15/2016 08:55:02 AM,41.745844072,-87.642683902,"(41.745844072, -87.642683902)"
5684644,HN370132,05/28/2007 03:00:00 PM,039XX W GRENSHAW ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1132,011,24,29,18,1150321,1894751,2007,04/15/2016 08:55:02 AM,41.867099967,-87.723625867,"(41.867099967, -87.723625867)"
5684645,HN490634,07/26/2007 04:46:00 PM,070XX S STONY ISLAND AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,true,false,0332,003,5,43,04B,1188135,1858735,2007,04/15/2016 08:55:02 AM,41.767448959,-87.585957168,"(41.767448959, -87.585957168)"
5684646,HN493916,07/27/2007 09:00:00 PM,019XX N ALBANY AVE,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,1421,014,35,22,05,1155202,1912541,2007,04/15/2016 08:55:02 AM,41.915820895,-87.705228873,"(41.915820895, -87.705228873)"
5684647,HN490122,07/26/2007 01:24:11 PM,027XX N WHIPPLE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1411,014,35,22,08B,1155573,1918027,2007,04/15/2016 08:55:02 AM,41.930867449,-87.703717853,"(41.930867449, -87.703717853)"
5684648,HN482494,07/22/2007 06:17:21 PM,003XX W 60TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0711,007,20,68,18,1174871,1865161,2007,04/15/2016 08:55:02 AM,41.785388601,-87.634383635,"(41.785388601, -87.634383635)"
5684649,HN491684,07/27/2007 07:40:00 AM,079XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,DAY CARE CENTER,false,false,0611,006,21,71,06,1167055,1852010,2007,04/15/2016 08:55:02 AM,41.749471303,-87.663416171,"(41.749471303, -87.663416171)"
5684650,HN493453,07/28/2007 12:55:00 AM,011XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1135,011,28,29,08B,1157533,1894885,2007,04/15/2016 08:55:02 AM,41.867324065,-87.697145871,"(41.867324065, -87.697145871)"
5684651,HN493421,07/28/2007 12:25:00 AM,014XX W WASHBURNE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,true,false,1231,012,2,28,18,1166797,1894473,2007,04/15/2016 08:55:02 AM,41.866000071,-87.663148217,"(41.866000071, -87.663148217)"
5684652,HN491687,07/27/2007 07:15:00 AM,076XX S NORMAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0621,006,17,69,14,1174284,1854326,2007,04/15/2016 08:55:02 AM,41.755669188,-87.636857533,"(41.755669188, -87.636857533)"
5684653,HN493460,07/27/2007 07:45:00 AM,073XX S FAIRFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0835,008,18,66,05,1159312,1855813,2007,04/15/2016 08:55:02 AM,41.76006925,-87.691685903,"(41.76006925, -87.691685903)"
5684654,HN472188,07/18/2007 04:00:00 PM,106XX S STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0512,005,34,49,08B,1178132,1834557,2007,04/15/2016 08:55:02 AM,41.701334187,-87.62335319,"(41.701334187, -87.62335319)"
5684655,HN489996,07/26/2007 12:10:00 PM,053XX N MAGNET AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,1622,016,45,11,04A,1137040,1935102,2007,04/15/2016 08:55:02 AM,41.978076181,-87.771412219,"(41.978076181, -87.771412219)"
5684657,HN493545,07/28/2007 01:45:00 AM,004XX N CICERO AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,1532,015,28,25,06,1144294,1902365,2007,04/15/2016 08:55:02 AM,41.888109048,-87.745560622,"(41.888109048, -87.745560622)"
5684659,HN482577,07/22/2007 07:11:52 PM,056XX S THROOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0713,007,16,67,19,1168621,1867333,2007,04/15/2016 08:55:02 AM,41.79148596,-87.657236312,"(41.79148596, -87.657236312)"
5684660,HN493235,07/27/2007 10:22:08 PM,012XX N CAMPBELL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1423,014,26,24,08B,1159515,1908112,2007,04/15/2016 08:55:02 AM,41.903579603,-87.689505327,"(41.903579603, -87.689505327)"
5684661,HN488925,07/25/2007 07:40:00 PM,115XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0524,005,34,53,14,1170731,1828239,2007,04/15/2016 08:55:02 AM,41.684160814,-87.650636518,"(41.684160814, -87.650636518)"
5684662,HN491728,07/27/2007 08:20:00 AM,081XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0613,006,21,71,08B,1171395,1850788,2007,04/15/2016 08:55:02 AM,41.746024146,-87.647548345,"(41.746024146, -87.647548345)"
5684663,HN493500,07/28/2007 01:00:00 AM,057XX S SPAULDING AVE,1090,ARSON,ATTEMPT ARSON,VEHICLE NON-COMMERCIAL,false,false,0822,008,14,63,09,1155361,1866428,2007,04/15/2016 08:55:02 AM,41.789278377,-87.705882647,"(41.789278377, -87.705882647)"
5684664,HN471807,07/16/2007 10:30:00 PM,110XX S STATE ST,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,0513,005,34,49,06,1178208,1831989,2007,04/15/2016 08:55:02 AM,41.694285511,-87.623152439,"(41.694285511, -87.623152439)"
5684666,HN374191,05/30/2007 02:08:00 PM,031XX W LEXINGTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1134,011,24,27,18,1155554,1896532,2007,04/15/2016 08:55:02 AM,41.871883622,-87.704366801,"(41.871883622, -87.704366801)"
5684667,HN492846,07/27/2007 06:30:00 PM,061XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0313,003,20,42,08B,1182278,1864447,2007,04/15/2016 08:55:02 AM,41.783260882,-87.607248571,"(41.783260882, -87.607248571)"
5684668,HN491895,07/27/2007 10:00:00 AM,075XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0611,006,18,71,08B,1164663,1854682,2007,04/15/2016 08:55:02 AM,41.756854427,-87.672106207,"(41.756854427, -87.672106207)"
5684669,HN493731,07/28/2007 04:30:00 AM,025XX N KILDARE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,false,false,2524,025,31,20,09,1147289,1916559,2007,04/15/2016 08:55:02 AM,41.927002017,-87.734197767,"(41.927002017, -87.734197767)"
5684670,HN488704,07/25/2007 06:20:00 PM,119XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0522,005,34,53,14,1176104,1825704,2007,04/15/2016 08:55:02 AM,41.677085859,-87.631043301,"(41.677085859, -87.631043301)"
5684671,HN491795,07/26/2007 07:00:00 AM,057XX W WAVELAND AVE,0810,THEFT,OVER $500,OTHER,false,false,1633,016,38,15,06,1137533,1924024,2007,04/15/2016 08:55:02 AM,41.947668229,-87.769867084,"(41.947668229, -87.769867084)"
5684673,HN365206,05/25/2007 08:25:00 PM,008XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1121,011,27,23,18,1152897,1905286,2007,04/15/2016 08:55:02 AM,41.895958513,-87.713889802,"(41.895958513, -87.713889802)"
5684674,HN493212,07/27/2007 10:09:00 PM,078XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0624,006,8,69,08B,1183922,1853193,2007,04/15/2016 08:55:02 AM,41.75234058,-87.601572228,"(41.75234058, -87.601572228)"
5684677,HN489997,07/26/2007 12:21:51 PM,070XX S NORMAL BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,0732,007,6,68,18,1174165,1858248,2007,04/15/2016 08:55:02 AM,41.766434269,-87.637177319,"(41.766434269, -87.637177319)"
5684679,HN477985,07/20/2007 01:15:00 PM,107XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0513,005,9,50,08B,1182513,1833829,2007,04/15/2016 08:55:02 AM,41.699236232,-87.607334022,"(41.699236232, -87.607334022)"
5684680,HN493407,07/28/2007 12:12:47 AM,008XX N LOCKWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,false,false,1524,015,37,25,14,1140871,1905021,2007,04/15/2016 08:55:02 AM,41.895461087,-87.758065815,"(41.895461087, -87.758065815)"
5684681,HN493202,07/23/2007 08:30:00 PM,053XX N DELPHIA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1614,016,41,76,05,1117975,1934406,2007,04/15/2016 08:55:02 AM,41.976488051,-87.841540256,"(41.976488051, -87.841540256)"
5684682,HN491695,07/27/2007 08:10:00 AM,015XX E 70TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0332,003,5,43,08B,1187719,1858884,2007,04/15/2016 08:55:02 AM,41.767867737,-87.587477228,"(41.767867737, -87.587477228)"
5684684,HN491809,07/26/2007 07:30:00 PM,003XX W 28TH PL,1570,SEX OFFENSE,PUBLIC INDECENCY,STREET,false,false,2113,009,11,34,17,1174273,1885990,2007,04/15/2016 08:55:02 AM,41.842558654,-87.635956411,"(41.842558654, -87.635956411)"
5684685,HN370903,05/28/2007 11:55:00 PM,007XX N LAWNDALE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1112,011,27,23,18,1151588,1904619,2007,04/15/2016 08:55:02 AM,41.894154031,-87.718715064,"(41.894154031, -87.718715064)"
5684686,HN494003,07/28/2007 10:00:00 AM,054XX N CUMBERLAND AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,1614,016,41,76,26,1119317,1935156,2007,04/15/2016 08:55:02 AM,41.97852489,-87.836589041,"(41.97852489, -87.836589041)"
5684687,HN494008,07/27/2007 07:00:00 PM,015XX W 120TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0524,005,34,53,06,1168063,1825145,2007,04/15/2016 08:55:02 AM,41.675727948,-87.660491717,"(41.675727948, -87.660491717)"
5684689,HN492894,07/25/2007 04:30:00 PM,046XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,POOL ROOM,false,false,1623,016,45,15,06,1140643,1930368,2007,04/15/2016 08:55:02 AM,41.965020069,-87.758278836,"(41.965020069, -87.758278836)"
5684690,HN490504,07/26/2007 04:31:22 PM,070XX S EMERALD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0732,007,6,68,18,1172524,1858160,2007,04/15/2016 08:55:02 AM,41.766229075,-87.643194765,"(41.766229075, -87.643194765)"
5684693,HN484978,07/23/2007 09:35:00 PM,118XX S PRINCETON AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,0522,005,34,53,26,1176410,1826449,2007,04/15/2016 08:55:02 AM,41.679123405,-87.629900993,"(41.679123405, -87.629900993)"
5684694,HN373334,05/30/2007 03:50:00 AM,0000X N KENTON AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1113,011,28,26,18,1145801,1899744,2007,04/15/2016 08:55:02 AM,41.88088826,-87.740092884,"(41.88088826, -87.740092884)"
